Semester_Week,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Cumulative_GPA,Change_in_GPA,hour,minute,sin_hour,cos_hour,Day_Of_Week,Is_weekend,Semester_Spring 2017,Class_Standing_Graduate,Class_Standing_Junior,Class_Standing_Other,Class_Standing_Senior,Class_Standing_Sophomore,Expected_Graduation_Fall Semester 2019,Expected_Graduation_Fall Semester 2020,Expected_Graduation_Spring Semester 2017,Expected_Graduation_Spring Semester 2018,Expected_Graduation_Spring Semester 2020,Expected_Graduation_Spring Semester 2021,Expected_Graduation_Summer Semester 2017,Expected_Graduation_Summer Semester 2018,Expected_Graduation_Summer Semester 2019,Expected_Graduation_Summer Semester 2020,Gender_MALE,time_bin_Evening,time_bin_Morning,course_level_Grad level Course,course_level_Junior level Course,course_level_Senior level Course,course_level_Sophomore level Course,course_level_Unknown course number,occupancy
2,17,4.0,135.0,3.965,0.035,18,40,-1.0,-1.8369701987210297e-16,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7
4,17,4.0,135.0,3.965,0.035,19,24,-0.9659258262890684,0.2588190451025203,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8
7,17,4.0,135.0,3.965,0.035,18,26,-1.0,-1.8369701987210297e-16,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14
10,17,4.0,135.0,3.965,0.035,19,1,-0.9659258262890684,0.2588190451025203,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10
10,13,3.307,126.0,3.046,0.261,16,4,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23
17,15,4.0,134.0,3.505,0.495,12,9,1.2246467991473532e-16,-1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,6
6,15,4.0,134.0,3.505,0.495,12,20,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,11
13,15,4.0,134.0,3.505,0.495,12,23,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,14
6,15,4.0,134.0,3.505,0.495,9,7,0.7071067811865476,-0.7071067811865475,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2
13,15,4.0,134.0,3.505,0.495,9,10,0.7071067811865476,-0.7071067811865475,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
8,15,4.0,134.0,3.505,0.495,12,25,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,12
5,15,4.0,134.0,3.505,0.495,12,18,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5
4,15,4.0,134.0,3.505,0.495,12,24,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,6
12,15,4.0,134.0,3.505,0.495,21,30,-0.7071067811865477,0.7071067811865474,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,5
15,15,4.0,147.0,3.93,0.07,13,36,-0.2588190451025208,-0.9659258262890683,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11
16,15,4.0,147.0,3.93,0.07,14,58,-0.4999999999999998,-0.8660254037844388,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17
16,15,4.0,147.0,3.93,0.07,13,17,-0.2588190451025208,-0.9659258262890683,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7
13,15,4.0,147.0,3.93,0.07,18,52,-1.0,-1.8369701987210297e-16,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,13
12,15,4.0,147.0,3.93,0.07,18,44,-1.0,-1.8369701987210297e-16,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,9
3,15,4.0,147.0,3.93,0.07,20,40,-0.8660254037844386,0.5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5
16,21,3.0,123.0,2.988,0.012,18,25,-1.0,-1.8369701987210297e-16,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11
5,17,3.636,137.0,3.191,0.445,16,53,-0.8660254037844384,-0.5000000000000004,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14
2,16,2.714,132.0,2.681,0.033,15,51,-0.7071067811865471,-0.7071067811865479,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10
2,16,2.714,132.0,2.681,0.033,17,57,-0.9659258262890683,-0.25881904510252063,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7
15,25,3.6,158.0,3.724,-0.124,13,7,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11
11,17,3.0,130.0,3.336,-0.336,14,32,-0.4999999999999998,-0.8660254037844388,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13
5,17,3.0,130.0,3.336,-0.336,14,29,-0.4999999999999998,-0.8660254037844388,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13
14,17,3.0,130.0,3.336,-0.336,15,57,-0.7071067811865471,-0.7071067811865479,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15
5,17,3.0,130.0,3.336,-0.336,14,57,-0.4999999999999998,-0.8660254037844388,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
6,17,3.0,130.0,3.336,-0.336,14,29,-0.4999999999999998,-0.8660254037844388,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15
5,17,3.0,130.0,3.336,-0.336,13,1,-0.2588190451025208,-0.9659258262890683,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
6,17,3.0,130.0,3.336,-0.336,17,56,-0.9659258262890683,-0.25881904510252063,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12
4,17,3.0,130.0,3.336,-0.336,13,25,-0.2588190451025208,-0.9659258262890683,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
7,17,3.0,130.0,3.336,-0.336,14,2,-0.4999999999999998,-0.8660254037844388,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
5,17,3.0,130.0,3.336,-0.336,14,30,-0.4999999999999998,-0.8660254037844388,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9
13,17,3.0,130.0,3.336,-0.336,18,51,-1.0,-1.8369701987210297e-16,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,12
4,13,2.846,131.0,3.187,-0.341,19,0,-0.9659258262890684,0.2588190451025203,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,11
11,6,0.0,12.0,3.0,-3.0,19,2,-0.9659258262890684,0.2588190451025203,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8
12,6,0.0,12.0,3.0,-3.0,19,15,-0.9659258262890684,0.2588190451025203,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11
13,6,0.0,12.0,3.0,-3.0,19,30,-0.9659258262890684,0.2588190451025203,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11
4,6,0.0,12.0,3.0,-3.0,19,55,-0.9659258262890684,0.2588190451025203,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15
7,6,0.0,12.0,3.0,-3.0,19,51,-0.9659258262890684,0.2588190451025203,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12
4,6,0.0,12.0,3.0,-3.0,18,1,-1.0,-1.8369701987210297e-16,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14
3,6,0.0,12.0,3.0,-3.0,19,52,-0.9659258262890684,0.2588190451025203,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7
7,16,3.687,136.0,3.505,0.182,15,28,-0.7071067811865471,-0.7071067811865479,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
4,16,3.687,136.0,3.505,0.182,18,46,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9
8,19,3.4,145.0,3.589,-0.189,8,52,0.8660254037844388,-0.4999999999999998,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7,19,3.4,145.0,3.589,-0.189,15,12,-0.7071067811865471,-0.7071067811865479,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5
8,19,3.4,145.0,3.589,-0.189,14,40,-0.4999999999999998,-0.8660254037844388,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14
6,19,3.4,145.0,3.589,-0.189,15,50,-0.7071067811865471,-0.7071067811865479,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8
7,19,3.4,145.0,3.589,-0.189,10,35,0.49999999999999994,-0.8660254037844387,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5
5,12,3.416,142.0,3.385,0.031,13,52,-0.2588190451025208,-0.9659258262890683,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25
7,12,3.416,142.0,3.385,0.031,15,38,-0.7071067811865471,-0.7071067811865479,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
15,14,2.272,99.0,2.163,0.109,13,18,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
12,14,2.272,99.0,2.163,0.109,15,53,-0.7071067811865471,-0.7071067811865479,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6,14,2.272,99.0,2.163,0.109,18,2,-1.0,-1.8369701987210297e-16,6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
12,14,2.272,99.0,2.163,0.109,15,7,-0.7071067811865471,-0.7071067811865479,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
10,14,2.272,99.0,2.163,0.109,16,30,-0.8660254037844384,-0.5000000000000004,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
6,14,2.272,99.0,2.163,0.109,14,52,-0.4999999999999998,-0.8660254037844388,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
13,14,2.272,99.0,2.163,0.109,17,3,-0.9659258262890683,-0.25881904510252063,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
14,14,2.272,99.0,2.163,0.109,16,57,-0.8660254037844384,-0.5000000000000004,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
5,14,3.0,117.0,3.281,-0.281,18,11,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12
6,14,3.0,117.0,3.281,-0.281,11,15,0.258819045102521,-0.9659258262890682,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,15
8,14,3.0,117.0,3.281,-0.281,11,41,0.258819045102521,-0.9659258262890682,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11
1,14,3.0,117.0,3.281,-0.281,16,50,-0.8660254037844384,-0.5000000000000004,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3,14,3.0,117.0,3.281,-0.281,16,56,-0.8660254037844384,-0.5000000000000004,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
16,14,3.0,117.0,3.281,-0.281,11,19,0.258819045102521,-0.9659258262890682,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5
11,14,3.0,117.0,3.281,-0.281,18,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10
5,14,3.0,117.0,3.281,-0.281,12,4,1.2246467991473532e-16,-1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
2,14,3.0,117.0,3.281,-0.281,12,0,1.2246467991473532e-16,-1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
13,14,3.0,117.0,3.281,-0.281,15,49,-0.7071067811865471,-0.7071067811865479,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
13,14,3.0,117.0,3.281,-0.281,11,56,0.258819045102521,-0.9659258262890682,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13
7,14,3.0,117.0,3.281,-0.281,13,4,-0.2588190451025208,-0.9659258262890683,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
16,14,3.0,117.0,3.281,-0.281,18,35,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14
6,14,3.0,117.0,3.281,-0.281,18,29,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10
1,14,3.0,117.0,3.281,-0.281,12,17,1.2246467991473532e-16,-1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
12,14,3.0,117.0,3.281,-0.281,13,26,-0.2588190451025208,-0.9659258262890683,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
12,14,3.0,117.0,3.281,-0.281,11,58,0.258819045102521,-0.9659258262890682,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5
16,14,3.0,117.0,3.281,-0.281,12,10,1.2246467991473532e-16,-1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13
10,14,3.0,117.0,3.281,-0.281,11,7,0.258819045102521,-0.9659258262890682,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,14
4,14,3.0,117.0,3.281,-0.281,12,5,1.2246467991473532e-16,-1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
8,14,3.0,117.0,3.281,-0.281,18,33,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,29
10,14,3.0,117.0,3.281,-0.281,12,7,1.2246467991473532e-16,-1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
3,14,3.0,117.0,3.281,-0.281,12,2,1.2246467991473532e-16,-1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
8,14,3.0,117.0,3.281,-0.281,12,7,1.2246467991473532e-16,-1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
10,14,3.0,117.0,3.281,-0.281,18,33,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12
7,14,3.0,117.0,3.281,-0.281,12,9,1.2246467991473532e-16,-1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
15,14,3.0,117.0,3.281,-0.281,12,7,1.2246467991473532e-16,-1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
16,14,3.0,117.0,3.281,-0.281,12,54,1.2246467991473532e-16,-1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
15,14,3.0,117.0,3.281,-0.281,13,1,-0.2588190451025208,-0.9659258262890683,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
5,14,3.0,117.0,3.281,-0.281,11,33,0.258819045102521,-0.9659258262890682,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10
10,14,3.0,117.0,3.281,-0.281,13,5,-0.2588190451025208,-0.9659258262890683,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
11,14,3.0,117.0,3.281,-0.281,13,23,-0.2588190451025208,-0.9659258262890683,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
12,14,3.0,117.0,3.281,-0.281,13,2,-0.2588190451025208,-0.9659258262890683,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
1,14,3.0,117.0,3.281,-0.281,14,0,-0.4999999999999998,-0.8660254037844388,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
13,14,3.0,117.0,3.281,-0.281,13,8,-0.2588190451025208,-0.9659258262890683,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
17,12,1.666,138.0,2.833,-1.167,11,43,0.258819045102521,-0.9659258262890682,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12
16,12,1.666,138.0,2.833,-1.167,18,25,-1.0,-1.8369701987210297e-16,6,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11
17,12,1.666,138.0,2.833,-1.167,14,44,-0.4999999999999998,-0.8660254037844388,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
17,17,3.47,124.0,3.452,0.018,11,40,0.258819045102521,-0.9659258262890682,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,11
8,17,3.47,124.0,3.452,0.018,17,56,-0.9659258262890683,-0.25881904510252063,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,22
5,17,3.47,124.0,3.452,0.018,17,57,-0.9659258262890683,-0.25881904510252063,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10
6,17,3.47,124.0,3.452,0.018,10,58,0.49999999999999994,-0.8660254037844387,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,7
10,16,3.375,124.0,3.34,0.035,17,29,-0.9659258262890683,-0.25881904510252063,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19
8,18,3.0,122.0,2.954,0.046,12,23,1.2246467991473532e-16,-1.0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
4,18,3.0,122.0,2.954,0.046,12,49,1.2246467991473532e-16,-1.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
15,20,2.875,105.0,2.541,0.334,12,33,1.2246467991473532e-16,-1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5
11,20,2.875,105.0,2.541,0.334,13,11,-0.2588190451025208,-0.9659258262890683,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,13
13,16,2.312,141.0,2.802,-0.49,12,34,1.2246467991473532e-16,-1.0,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
16,16,2.312,141.0,2.802,-0.49,13,12,-0.2588190451025208,-0.9659258262890683,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
13,16,2.312,141.0,2.802,-0.49,18,42,-1.0,-1.8369701987210297e-16,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8
14,16,2.312,141.0,2.802,-0.49,12,44,1.2246467991473532e-16,-1.0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5
11,22,4.0,36.0,3.583,0.417,19,1,-0.9659258262890684,0.2588190451025203,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,13
5,15,2.583,133.0,2.972,-0.389,16,25,-0.8660254037844384,-0.5000000000000004,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
11,15,2.583,133.0,2.972,-0.389,18,7,-1.0,-1.8369701987210297e-16,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11
12,15,2.583,133.0,2.972,-0.389,16,4,-0.8660254037844384,-0.5000000000000004,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
6,15,2.583,133.0,2.972,-0.389,12,26,1.2246467991473532e-16,-1.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
12,15,2.583,133.0,2.972,-0.389,16,28,-0.8660254037844384,-0.5000000000000004,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
15,15,2.583,133.0,2.972,-0.389,14,18,-0.4999999999999998,-0.8660254037844388,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
13,15,2.583,133.0,2.972,-0.389,14,26,-0.4999999999999998,-0.8660254037844388,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
16,15,2.583,133.0,2.972,-0.389,16,39,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
6,15,2.583,133.0,2.972,-0.389,17,18,-0.9659258262890683,-0.25881904510252063,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
8,15,2.583,133.0,2.972,-0.389,17,54,-0.9659258262890683,-0.25881904510252063,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
4,15,2.583,133.0,2.972,-0.389,16,51,-0.8660254037844384,-0.5000000000000004,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
13,15,2.583,133.0,2.972,-0.389,17,28,-0.9659258262890683,-0.25881904510252063,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
12,15,2.583,133.0,2.972,-0.389,13,59,-0.2588190451025208,-0.9659258262890683,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
16,15,2.583,133.0,2.972,-0.389,14,14,-0.4999999999999998,-0.8660254037844388,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
6,15,2.583,133.0,2.972,-0.389,15,29,-0.7071067811865471,-0.7071067811865479,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
14,15,2.583,133.0,2.972,-0.389,17,52,-0.9659258262890683,-0.25881904510252063,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
3,15,2.583,133.0,2.972,-0.389,21,15,-0.7071067811865477,0.7071067811865474,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
5,15,2.583,133.0,2.972,-0.389,16,58,-0.8660254037844384,-0.5000000000000004,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
16,15,2.583,133.0,2.972,-0.389,14,24,-0.4999999999999998,-0.8660254037844388,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
10,20,3.944,199.0,3.925,0.019,18,3,-1.0,-1.8369701987210297e-16,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13
8,16,2.5,137.0,2.873,-0.373,16,3,-0.8660254037844384,-0.5000000000000004,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23
10,16,2.5,137.0,2.873,-0.373,16,1,-0.8660254037844384,-0.5000000000000004,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17
12,16,2.5,137.0,2.873,-0.373,16,18,-0.8660254037844384,-0.5000000000000004,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
16,16,2.5,137.0,2.873,-0.373,16,2,-0.8660254037844384,-0.5000000000000004,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
13,16,2.5,137.0,2.873,-0.373,16,8,-0.8660254037844384,-0.5000000000000004,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
